InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,TypeChangeScore
S02001989,Inverness Culloden and Balloch,Highland,43,"Other Urban, Dep - Average, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,19062.0644261425,"Emergency Admissions, per 100,000",No,-0.036976304782150304,-0.27087066623352635,-0.2919107929276773,-0.33483396556326733
S02001990,Inverness Smithton,Highland,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2023/24,22854.5050064604,"Emergency Admissions, per 100,000",No,-0.19384716941641678,-1.0077216327583702,-1.0002816288525413,-0.09014347360793844
S02001991,Inverness Westhill,Highland,44,"Other Urban, Dep - Average, HH Inc 80-100%",Emergency Admissions,Raw data,2023/24,17856.0380955303,"Emergency Admissions, per 100,000",No,-0.050916440584262146,-0.336350018076341,-0.35485929311010733,-0.50156595497357
S02001992,Inverness Inshes,Highland,31,"Other Urban, Dep - Child, HH Inc 80-100%",Emergency Admissions,Raw data,2023/24,17044.0068704064,"Emergency Admissions, per 100,000",No,-0.17098639794829373,-0.9003404336360034,-0.8970508355977419,-0.7264976606335948
S02001993,Inverness Slackbuie,Highland,31,"Other Urban, Dep - Child, HH Inc 80-100%",Emergency Admissions,Raw data,2023/24,19026.0889792448,"Emergency Admissions, per 100,000",No,0.01064337307926888,-0.047192383210129425,-0.07687793075909691,0.4179756869391762
S02001994,Inverness Lochardil and Holm Mains,Highland,26,"Other Urban, Dep - OP, HH Inc 70-100%",Emergency Admissions,Raw data,2023/24,18105.3001414631,"Emergency Admissions, per 100,000",No,0.017635867922530357,-0.014347363864505677,-0.04530240888720782,0.2296036590195859
S02001995,Inverness Drummond,Highland,43,"Other Urban, Dep - Average, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,23592.358082334,"Emergency Admissions, per 100,000",No,-0.16701130056125724,-0.8816686786323121,-0.8791007652293358,-1.0851273903659049
S02001996,Inverness Hilton,Highland,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2023/24,27231.3792956883,"Emergency Admissions, per 100,000",No,0.020598687831210327,-4.304601842731236e-4,-0.031923409413343706,0.6414261164300027
S02001997,Inverness Drakies,Highland,37,"Other Urban, Dep - Adult, HH Inc 70-100%",Emergency Admissions,Raw data,2023/24,17002.5614161711,"Emergency Admissions, per 100,000",No,0.07850315287665244,0.27155733776860436,0.22955174981174334,0.23288337661620592
S02001998,"Inverness Central, Raigmore and Longman",Highland,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,19967.1882451617,"Emergency Admissions, per 100,000",No,0.11972610962190389,0.46518905893982365,0.41569938402673107,1.1631313374054533
S02001999,Inverness Crown and Haugh,Highland,25,"Other Urban, Dep - OP, HH Inc 50-70%",Emergency Admissions,Raw data,2023/24,21197.5778153026,"Emergency Admissions, per 100,000",No,0.15134785636968917,0.6137221514846564,0.558491503069084,0.6606028108498417
S02002000,Inverness Ballifeary and Dalneigh,Highland,40,"Other Urban, Dep - Average, HH Inc 30-40%",Emergency Admissions,Raw data,2023/24,24976.66463692,"Emergency Admissions, per 100,000",No,0.09435007359829417,0.34599320498593616,0.30111058583011985,0.714965745904927
S02002001,Inverness Muirtown,Highland,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,31131.8524813062,"Emergency Admissions, per 100,000",No,-0.05102163129037929,-0.3368441179441052,-0.35533429545421663,-0.392871186544829
S02002002,Inverness Merkinch,Highland,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,36358.7981428308,"Emergency Admissions, per 100,000",No,-0.08465322190797697,-0.49481781248656215,-0.5072021264552993,-0.02442408307377015
S02002003,Inverness Scorguie,Highland,25,"Other Urban, Dep - OP, HH Inc 50-70%",Emergency Admissions,Raw data,2023/24,19688.820152542,"Emergency Admissions, per 100,000",No,0.259108559577756,1.119893762748385,1.0450990040178305,1.2728621393710837
S02002004,Inverness Kinmylies and South West,Highland,40,"Other Urban, Dep - Average, HH Inc 30-40%",Emergency Admissions,Raw data,2023/24,26662.7531534589,"Emergency Admissions, per 100,000",No,-0.35320639660565445,-1.7562608905281791,-1.7198889902294623,-1.7200798586259372
S02002005,Inverness West Rural,Highland,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,22929.2739601931,"Emergency Admissions, per 100,000",No,-0.47369554749180987,-2.3222203342605234,-2.263973455704252,-2.007820388984416
S02002006,Loch Ness,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,18107.1413744764,"Emergency Admissions, per 100,000",No,-0.32195746425688676,-1.6094789749841931,-1.5787803631987878,-1.8429560204131152
S02002007,Lochlash,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,19972.2346334391,"Emergency Admissions, per 100,000",No,0.37375196488368945,1.6583946768749456,1.5627862433861646,1.6148382320944075
S02002008,Skye South,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,15304.0441899613,"Emergency Admissions, per 100,000",No,0.3335335594694283,1.4694815159085788,1.3811747916402548,1.4149459131729265
S02002009,Skye North East,Highland,65,"Remote Rural, Dep - not OP, HH Inc 0-60%",Emergency Admissions,Raw data,2023/24,21192.2211595676,"Emergency Admissions, per 100,000",No,0.23523723641560468,1.007765818625255,0.9373049328725631,0.6094633546378749
S02002010,Skye North West,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,14538.6685651281,"Emergency Admissions, per 100,000",No,0.42753992524808115,1.9110465040597149,1.8056727891755906,1.8821735482649105
S02002011,Ross and Cromarty South West,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,15258.3978281209,"Emergency Admissions, per 100,000",No,0.04396601108179732,0.1093301047392173,0.07359478443951967,-0.024254078358490867
S02002012,Ross and Cromarty North West,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,14266.1459832936,"Emergency Admissions, per 100,000",No,0.09147175580077749,0.3324732230822822,0.2881131666532835,0.2118575570024086
S02002013,Ross and Cromarty Central,Highland,65,"Remote Rural, Dep - not OP, HH Inc 0-60%",Emergency Admissions,Raw data,2023/24,21403.8555003108,"Emergency Admissions, per 100,000",No,-0.47743427347277967,-2.3397818098033016,-2.2808561601797335,-1.7980329981970358
S02002014,Ross and Cromarty East,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,20158.1086047921,"Emergency Admissions, per 100,000",No,-0.0612161306820278,-0.3847295347006613,-0.4013688862160765,-0.5470272218915168
S02002015,Muir of Ord,Highland,65,"Remote Rural, Dep - not OP, HH Inc 0-60%",Emergency Admissions,Raw data,2023/24,20106.8503097364,"Emergency Admissions, per 100,000",No,0.04640305516323884,0.1207773437855531,0.0845995746354639,-0.028442884558971256
S02002016,Conon,Highland,51,"Accessible Small Town, Dep - Average, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,20678.906971775,"Emergency Admissions, per 100,000",No,-0.17180472840058392,-0.90418428052313915,-0.900746113416877,-0.6556157245174355
S02002017,Dingwall,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,25370.3835827707,"Emergency Admissions, per 100,000",No,-0.14786891054491247,-0.7917533931009664,-0.7926608080767319,-1.1294922214522487
S02002018,Black Isle South,Highland,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Emergency Admissions,Raw data,2023/24,17957.1957274087,"Emergency Admissions, per 100,000",No,-0.196062991436456,-1.0181297515694672,-1.0102874619959703,-0.43957392330386186
S02002019,Black Isle North,Highland,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Emergency Admissions,Raw data,2023/24,18035.2347862381,"Emergency Admissions, per 100,000",No,-0.3158360073632904,-1.5807253792218265,-1.551138126720366,-1.1194597782473192
S02002020,Alness,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,22192.6477325103,"Emergency Admissions, per 100,000",No,0.033104466632039364,0.058311456092026294,0.024548064774602037,-0.12361475842884911
S02002021,Invergordon,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,23468.4608557738,"Emergency Admissions, per 100,000",No,-0.14391983485571735,-0.7732038667421529,-0.7748282420766166,-1.1075426601548932
S02002022,Seaboard,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,18758.5664915662,"Emergency Admissions, per 100,000",No,-0.36922764863636304,-1.831515623593423,-1.7922350419964064,-2.0778968808011045
S02002023,Tain,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,21381.44518383,"Emergency Admissions, per 100,000",No,0.0874704644758253,0.31367843039077525,0.2700448141440812,0.1785596986039812
S02002024,Sutherland South,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,17905.8763675953,"Emergency Admissions, per 100,000",No,-0.053140045592367624,-0.34679469499714444,-0.3649002713505901,-0.5068877046791577
S02002025,Sutherland East,Highland,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Emergency Admissions,Raw data,2023/24,18629.7304299008,"Emergency Admissions, per 100,000",No,0.2600401808193793,1.1242697570665499,1.0493058611626076,0.6880823569636747
S02002026,Caithness South,Highland,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Emergency Admissions,Raw data,2023/24,14669.2875341983,"Emergency Admissions, per 100,000",No,0.4042289357276524,1.8015505489068906,1.7004089776238385,1.1533559834080882
S02002027,Wick South,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,21023.1650816695,"Emergency Admissions, per 100,000",No,0.26578997075184796,1.1512775655524152,1.0752697870347006,1.1696865448755696
S02002028,Wick North,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,21136.495548389,"Emergency Admissions, per 100,000",No,0.402580331303525,1.7938067542502627,1.6929644894663258,1.9299881040559579
S02002029,Caithness North East,Highland,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,13273.2236051476,"Emergency Admissions, per 100,000",No,0.40934154957093316,1.825565425478603,1.723495651815183,1.7917245243108308
S02002030,Caithness North West,Highland,66,"Remote Rural, Dep - not OP, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,14992.4119765382,"Emergency Admissions, per 100,000",No,0.2107621467273162,0.8928018733786741,0.8267844752831315,1.047890276231149
S02002031,Thurso East,Highland,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,23323.5483520943,"Emergency Admissions, per 100,000",No,0.13443720560005468,0.534289750871449,0.48212925537160584,0.4284463735834095
S02002032,Thurso West,Highland,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,19177.5935128833,"Emergency Admissions, per 100,000",No,0.2288503536802624,0.9777654694361948,0.90846413140993,0.964370553735661
S02002033,Sutherland North and West,Highland,63,"Remote Rural, Dep - OP, HH Inc 40-50%",Emergency Admissions,Raw data,2023/24,17594.0751770038,"Emergency Admissions, per 100,000",No,0.12893137007103805,0.5084278405636217,0.4572669374055048,0.24220201587903828
S02002034,Kilmacolm Central,Inverclyde,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,20562.6008940838,"Emergency Admissions, per 100,000",No,-0.09607603026725164,-0.5484728197409879,-2.32442965349039,0.1467295475030428
S02002035,"Kilmacolm, Quarriers, Greenock Upper East/Central",Inverclyde,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Emergency Admissions,Raw data,2023/24,20955.3182383208,"Emergency Admissions, per 100,000",No,-0.061946202453251775,-0.3881588145195307,-1.980953898607452,-0.15065497198010647
S02002036,Inverkip and Wemyss Bay,Inverclyde,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Emergency Admissions,Raw data,2023/24,15129.0867266312,"Emergency Admissions, per 100,000",No,0.17949551548270082,0.7459368229036595,0.4488672179897899,0.8281761173079308
S02002037,"West Braeside, East Inverkip and West Gourock",Inverclyde,26,"Other Urban, Dep - OP, HH Inc 70-100%",Emergency Admissions,Raw data,2023/24,16757.4931175638,"Emergency Admissions, per 100,000",No,0.14479000641398554,0.5829187381838439,0.09959792220143232,0.9628395605238066
S02002038,Gourock Upper and West Central and Upper Larkfield,Inverclyde,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Emergency Admissions,Raw data,2023/24,22185.6157482856,"Emergency Admissions, per 100,000",No,0.06257961626962394,0.1967615918106918,-0.7277509870266622,0.5642160899046216
S02002039,"Gourock Central, Upper East and IRH",Inverclyde,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Emergency Admissions,Raw data,2023/24,25903.5613529447,"Emergency Admissions, per 100,000",No,0.05814650920693065,0.17593848210533403,-0.7723648890695806,0.1346144852968869
S02002040,"Braeside, Branchton, Lower Larkfield and Ravenscraig",Inverclyde,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,28789.626560637,"Emergency Admissions, per 100,000",No,0.13727406694545952,0.547615004283751,0.023959011959186167,1.2650945431852891
S02002041,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl",Inverclyde,32,"Other Urban, Dep -Student, HH Inc 0-30%",Emergency Admissions,Raw data,2023/24,25616.1634023559,"Emergency Admissions, per 100,000",No,0.2501450349492178,1.0777904582156648,1.159869839014582,0.9869460246957801
S02002042,"Gourock East, Greenock West and Lyle Road",Inverclyde,25,"Other Urban, Dep - OP, HH Inc 50-70%",Emergency Admissions,Raw data,2023/24,22929.8473309059,"Emergency Admissions, per 100,000",No,0.15383270703266905,0.6253939467345607,0.19060185102608007,0.6747208794323576
S02002043,Greenock West and Central,Inverclyde,39,"Other Urban, Dep - Average, HH Inc 20-30%",Emergency Admissions,Raw data,2023/24,26183.7813768944,"Emergency Admissions, per 100,000",No,0.1658390960257139,0.6817901383066817,0.3114317463680272,0.9302696631767663
S02002044,"Bow Farm, Barrs Cottage, Cowdenknowes and Overton",Inverclyde,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Emergency Admissions,Raw data,2023/24,25263.9803167342,"Emergency Admissions, per 100,000",No,0.21107065075902143,0.894250972894182,0.7666330585814743,1.2776509136383951
S02002045,Greenock Upper Central,Inverclyde,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,21722.9962372574,"Emergency Admissions, per 100,000",No,0.27835470127077033,1.2102963887645988,1.4437662737577,1.3957421895399411
S02002046,Greenock Town Centre and East Central,Inverclyde,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,33716.3361496005,"Emergency Admissions, per 100,000",No,0.1358007421696602,0.5406945299969307,0.00913176635123092,0.6216309591443867
S02002047,Greenock East,Inverclyde,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,27861.7811940352,"Emergency Admissions, per 100,000",No,0.16836804617804058,0.6936690768742709,0.3368825944463002,1.4457675266299062
S02002048,"Port Glasgow Upper, West and Central",Inverclyde,39,"Other Urban, Dep - Average, HH Inc 20-30%",Emergency Admissions,Raw data,2023/24,24213.8538042322,"Emergency Admissions, per 100,000",No,0.18710633657220488,0.7816862330246752,0.5254609978717995,1.0546187970803371
S02002049,"Port Glasgow Mid, East and Central",Inverclyde,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,26915.4916214103,"Emergency Admissions, per 100,000",No,0.10149755910880398,0.3795662436691885,-0.3360886010331652,0.4353542719645596
S02002050,Port Glasgow Upper East,Inverclyde,32,"Other Urban, Dep -Student, HH Inc 0-30%",Emergency Admissions,Raw data,2023/24,21236.3749589225,"Emergency Admissions, per 100,000",No,0.2169086733897324,0.9216732264022667,0.8253857496596461,0.8955770149834417
S02002051,Rural South Midlothian,Midlothian,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Emergency Admissions,Raw data,2023/24,15999.2224990001,"Emergency Admissions, per 100,000",No,0.24092577699188267,1.0344859277514376,0.7940688256433207,1.1191619024398902
S02002052,Penicuik Southeast,Midlothian,24,"Other Urban, Dep - OP, HH Inc 30-50%",Emergency Admissions,Raw data,2023/24,20271.5115063516,"Emergency Admissions, per 100,000",No,0.341753960972462,1.5080942360389524,1.4898334881222701,2.2016178880348996
S02002053,Penicuik Southwest,Midlothian,43,"Other Urban, Dep - Average, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,15315.5151650494,"Emergency Admissions, per 100,000",No,0.16402813057438692,0.6732837043919807,0.26343678514758273,0.8249484860804778
S02002054,Penicuik East,Midlothian,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2023/24,23262.370988756302,"Emergency Admissions, per 100,000",No,0.1452001771591941,0.5848453847332319,0.1335145338888058,0.814538958305879
S02002055,Penicuik North,Midlothian,43,"Other Urban, Dep - Average, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,15812.2196479556,"Emergency Admissions, per 100,000",No,0.2826906980894327,1.2306633540014442,1.0822675721018888,1.5096237432549229
S02002056,Pentland,Midlothian,30,"Other Urban, Dep - Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,14780.5741552809,"Emergency Admissions, per 100,000",No,-0.10443734660293291,-0.5877474424552234,-1.5891086514686876,-0.5088083466501464
S02002057,Roslin and Bilston,Midlothian,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,19988.7495343604,"Emergency Admissions, per 100,000",No,0.22212456631344524,0.9461732235884132,0.6643311125808876,1.13707432617248
S02002058,Straiton,Midlothian,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Emergency Admissions,Raw data,2023/24,18409.3864069851,"Emergency Admissions, per 100,000",No,0.15412043492042482,0.6267454569253363,0.19506875301134155,0.735577131401058
S02002059,Loanhead,Midlothian,51,"Accessible Small Town, Dep - Average, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,24279.0377961416,"Emergency Admissions, per 100,000",No,0.09646503178742516,0.35592754804864657,-0.20278222989087735,0.7544298668759712
S02002060,Bonnyrigg South,Midlothian,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2023/24,21454.4813318367,"Emergency Admissions, per 100,000",No,0.21919756464463214,0.932424564691727,0.6441333439830784,1.3189346528836638
S02002061,Bonnyrigg North,Midlothian,25,"Other Urban, Dep - OP, HH Inc 50-70%",Emergency Admissions,Raw data,2023/24,24436.0935062344,"Emergency Admissions, per 100,000",No,-0.1276868593336462,-0.6969546299517574,-1.7495418630893635,-0.9247766696531285
S02002062,Newbattle and Dalhousie,Midlothian,31,"Other Urban, Dep - Child, HH Inc 80-100%",Emergency Admissions,Raw data,2023/24,20942.8146894163,"Emergency Admissions, per 100,000",No,-0.037246491310462204,-0.27213978147039825,-1.12545830184777,0.11621528112660558
S02002063,Eskbank,Midlothian,26,"Other Urban, Dep - OP, HH Inc 70-100%",Emergency Admissions,Raw data,2023/24,22325.554607347,"Emergency Admissions, per 100,000",No,-0.15895893770492253,-0.8438452665708547,-1.9653347713222162,-0.7887324568270055
S02002064,Shawfair,Midlothian,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,24451.423759828,"Emergency Admissions, per 100,000",No,0.23207247254290186,0.9929003474374676,0.7329766177051618,1.3406761034705703
S02002065,Thornybank,Midlothian,30,"Other Urban, Dep - Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,19338.2613816492,"Emergency Admissions, per 100,000",No,0.20151694940287168,0.8493755009919831,0.5221282972743818,0.7508904932067092
S02002066,Dalkeith,Midlothian,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2023/24,23442.7004672737,"Emergency Admissions, per 100,000",No,0.050045794497790785,0.13788795260205064,-0.5230980750277238,0.155955586300531
S02002067,Pathhead and Rural East Midlothian,Midlothian,58,"Accessible Rural, Dep -Child, HH Inc 90-100%",Emergency Admissions,Raw data,2023/24,19697.7203664616,"Emergency Admissions, per 100,000",No,-0.03672212455061041,-0.26967673548215104,-1.1218399101711556,-0.3810902921233141
S02002068,Easthouses,Midlothian,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2023/24,24984.4681992844,"Emergency Admissions, per 100,000",No,0.104887162939023,0.3954878290079081,-0.14466533234590542,0.5787240122284999
S02002069,Mayfield,Midlothian,29,"Other Urban, Dep - Child, HH Inc 40-60%",Emergency Admissions,Raw data,2023/24,22617.8580455471,"Emergency Admissions, per 100,000",No,0.08020710614775028,0.279561116020537,-0.3149700101198163,0.7030371866084091
S02002070,Newtongrange,Midlothian,40,"Other Urban, Dep - Average, HH Inc 30-40%",Emergency Admissions,Raw data,2023/24,26283.9330076422,"Emergency Admissions, per 100,000",No,0.11813720095854674,0.45772566612278254,-0.05323347404463078,0.8443857046792997
S02002071,North Gorebridge,Midlothian,29,"Other Urban, Dep - Child, HH Inc 40-60%",Emergency Admissions,Raw data,2023/24,26705.2434265519,"Emergency Admissions, per 100,000",No,0.24403618607914535,1.0490960846316244,0.8155321967299966,1.6444767239785854
S02002072,Gorebridge and Middleton,Midlothian,30,"Other Urban, Dep - Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,25135.3931285675,"Emergency Admissions, per 100,000",No,0.3363786393625876,1.482845373333617,1.4527410931394305,1.3061535393584327
S02002073,South Speyside and the Cabrach,Moray,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,19165.540245428,"Emergency Admissions, per 100,000",No,-0.11583421428902807,-0.6412806016523365,-0.4495327953089123,-0.3903962972982498
S02002074,North Speyside,Moray,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2023/24,18893.375666213,"Emergency Admissions, per 100,000",No,-0.3495268333009285,-1.738977312830065,-1.629136731229667,-1.1988882225071023
S02002075,Rural Keith and Strathisla,Moray,66,"Remote Rural, Dep - not OP, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,15384.6349042137,"Emergency Admissions, per 100,000",No,-0.11376089306561443,-0.6315418349861962,-0.43906734763706184,-1.2929178364597984
S02002076,Keith and Fife Keith,Moray,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,17334.6820251217,"Emergency Admissions, per 100,000",No,0.05293444545676418,0.15145647124338613,0.40235622086095346,0.030859954607871668
S02002077,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock",Moray,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,18285.0167982314,"Emergency Admissions, per 100,000",No,-0.08358991173755603,-0.4898232513319651,-0.2867740981726578,-0.6582287211097126
S02002078,Buckie Central East,Moray,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Emergency Admissions,Raw data,2023/24,16641.6946745611,"Emergency Admissions, per 100,000",No,0.11932637671118118,0.463311440796362,0.737480983261354,0.6967403101977432
S02002079,Buckie West and Mains of Buckie,Moray,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Emergency Admissions,Raw data,2023/24,17498.632173387,"Emergency Admissions, per 100,000",No,0.02082122093600547,6.148182600980984e-4,0.24025916276831066,0.2659650996744057
S02002080,"Mosstodloch, Portgordon and seaward",Moray,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2023/24,16779.0622586444,"Emergency Admissions, per 100,000",No,0.04806786785957651,0.12859727164302526,0.3777913282581023,0.4065130598984211
S02002081,"Fochabers, Aultmore, Clochan and Ordiquish",Moray,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2023/24,15324.6750487758,"Emergency Admissions, per 100,000",No,0.20918893852072107,0.8854122284610084,1.1910778150768138,1.0570850436470989
S02002082,"Heldon West, Fogwatt to Inchberry",Moray,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Emergency Admissions,Raw data,2023/24,17358.980664921,"Emergency Admissions, per 100,000",No,-0.4279161514693126,-2.107186189553373,-2.0248203802749174,-1.698228254821012
S02002083,"Lhanbryde, Urquhart, Pitgavney and seaward",Moray,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Emergency Admissions,Raw data,2023/24,20889.532468732,"Emergency Admissions, per 100,000",No,0.08830955194603574,0.3176197767642075,0.5809181926716062,0.53227126983184
S02002084,Elgin Cathedral to Ashgrove and Pinefield,Moray,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Emergency Admissions,Raw data,2023/24,22644.2605426858,"Emergency Admissions, per 100,000",No,-0.07227233746247186,-0.4366625476999992,-0.22964668346691164,-0.8402053905736179
S02002085,New Elgin East,Moray,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2023/24,20293.4924756823,"Emergency Admissions, per 100,000",No,-0.07265603085749417,-0.43846482532261916,-0.23158344227798927,-0.45983238156709305
S02002086,New Elgin West,Moray,42,"Other Urban, Dep - Average, HH Inc 50-60%",Emergency Admissions,Raw data,2023/24,17035.2362450521,"Emergency Admissions, per 100,000",No,0.12428238677778969,0.48659072096225736,0.7624973017302593,0.44587888694805866
S02002087,Elgin Central West,Moray,25,"Other Urban, Dep - OP, HH Inc 50-70%",Emergency Admissions,Raw data,2023/24,17725.5098909555,"Emergency Admissions, per 100,000",No,-0.17095792612978622,-0.900206696328984,-0.7277792702076705,-1.1706280190995866
S02002088,Elgin Bishopmill East and Ladyhill,Moray,40,"Other Urban, Dep - Average, HH Inc 30-40%",Emergency Admissions,Raw data,2023/24,19259.8716359861,"Emergency Admissions, per 100,000",No,-0.01931962148945532,-0.1879340152487939,0.037641314089756045,0.096516656641049
S02002089,Elgin Bishopmill West and Newfield,Moray,29,"Other Urban, Dep - Child, HH Inc 40-60%",Emergency Admissions,Raw data,2023/24,22764.9097786876,"Emergency Admissions, per 100,000",No,0.05015376440648167,0.13839510688949566,0.38832025205148724,0.5303364416785356
S02002090,Lossiemouth East and Seatown,Moray,51,"Accessible Small Town, Dep - Average, HH Inc 50-100%",Emergency Admissions,Raw data,2023/24,16798.1141253796,"Emergency Admissions, per 100,000",No,0.01378813844545379,-0.032420848642702574,0.2047584617937213,0.3198740343988064
S02002091,Lossiemouth West,Moray,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Emergency Admissions,Raw data,2023/24,15381.09436104,"Emergency Admissions, per 100,000",No,0.13784918449960193,0.5503164359780509,0.8309780610206309,0.7682862068185858
S02002092,"Burghead, Roseisle and Laich",Moray,61,"Accessible Rural, Dep - not OP or Child, HH Inc 80-100%",Emergency Admissions,Raw data,2023/24,16568.7390000835,"Emergency Admissions, per 100,000",No,-0.028366400605185804,-0.2304283812415128,-0.008023869078814324,-0.04957649949057809
S02002093,"Findhorn, Kinloss and Pluscarden Valley",Moray,61,"Accessible Rural, Dep - not OP or Child, HH Inc 80-100%",Emergency Admissions,Raw data,2023/24,10113.6173158758,"Emergency Admissions, per 100,000",No,0.3735175940443589,1.6572937944396473,2.0205551415745666,2.150902143209342
